"taxonid","kingdom_name","phylum_name","class_name","order_name","family_name","genus_name","scientific_name","taxonomic_authority","infra_rank","infra_name","population","category","main_common_name"
85850821,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HEDWIGIALES","HEDWIGIACEAE","Hedwigia","Hedwigia striata","(Wilson ex Hook.) John Whitehead &amp; J.Fergusson ex Hobk. &amp; Porritt",NA,NA,NA,"NT",NA
85851085,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Drepanocladus","Drepanocladus angustifolius","(Hedenäs) Hedenäs &amp; C.Rosborg",NA,NA,NA,"VU",NA
85963760,"PLANTAE","BRYOPHYTA","BRYOPSIDA","DICRANALES","RHABDOWEISIACEAE","Cynodontium","Cynodontium polycarpon","(Hedw.) Schimp.",NA,NA,NA,"LC","Many-fruited Dog-tooth"
85964240,"PLANTAE","ANTHOCEROTOPHYTA","ANTHOCEROTOPSIDA","ANTHOCEROTALES","ANTHOCEROTACEAE","Anthoceros","Anthoceros caucasicus","Stephani",NA,NA,NA,"LC",NA
85964665,"PLANTAE","BRYOPHYTA","BRYOPSIDA","DICRANALES","DICRANACEAE","Dicranum","Dicranum tauricum","Sapjegin",NA,NA,NA,"LC","Fragile Fork-moss"
85964681,"PLANTAE","BRYOPHYTA","BRYOPSIDA","GRIMMIALES","GRIMMIACEAE","Grimmia","Grimmia reflexidens","Müll.Hal.",NA,NA,NA,"LC","Alpine Grimmia"
86089590,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus adeana","N.Mey.",NA,NA,NA,"EN",NA
86089642,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus albensis","M.Lepší, K.Boublík, P.Lepší &amp; P.Vít",NA,NA,NA,"EN",NA
86089742,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus algoviensis","N.Mey.",NA,NA,NA,"CR",NA
86089783,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus alnifrons","Kovanda",NA,NA,NA,"EN",NA
86089837,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus amici-petri","Mikoláš",NA,NA,NA,"EN",NA
86089889,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus barabitsii","C.Németh",NA,NA,NA,"CR",NA
86090189,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus barrandienica","P.Vít, M.Lepší &amp; P.Lepší",NA,NA,NA,"CR",NA
86090679,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus bosniaca","A.Hajrudinovic, Frajman, Schönsw. &amp; F.Bogunic",NA,NA,NA,"EN",NA
86090771,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus busambarensis","G.Castellano, P.Marino, Raimondo &amp; Spadaro",NA,NA,NA,"CR",NA
86091080,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus collina","M.Lepší, P.Lepší &amp; N.Mey.",NA,NA,NA,"LC",NA
86091120,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus cordigastensis","N.Mey.",NA,NA,NA,"EN",NA
86091137,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus cucullifera","M.Lepší &amp; P.Lepší",NA,NA,NA,"CR",NA
86091238,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus degenii","Jáv.",NA,NA,NA,"VU",NA
86091262,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus doerriana","N.Mey.",NA,NA,NA,"EN",NA
86091285,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus dolomiticola","Mikoláš.",NA,NA,NA,"EN",NA
86091382,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus evansii","T.C.G.Rich",NA,NA,NA,"CR","Evans's Whitebeam"
86091489,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus eximia","Kovanda",NA,NA,NA,"EN",NA
86091540,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus eystettensis","N.Mey.",NA,NA,NA,"CR",NA
86091575,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus fischeri","N.Mey.",NA,NA,NA,"EN",NA
86091602,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus gauckleri","N.Mey.",NA,NA,NA,"CR",NA
86091612,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus gemella","Kovanda",NA,NA,NA,"EN",NA
86091653,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus greenii","T.C.G.Rich",NA,NA,NA,"CR","Green's Whitebeam"
86093504,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus haesitans","Meierott",NA,NA,NA,"EN",NA
86093546,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus harziana","N.Mey.",NA,NA,NA,"CR",NA
86095471,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus herbipolitana","Meierott",NA,NA,NA,"CR",NA
86095479,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus herefordensis","D.Green",NA,NA,NA,"EN","Herefordshire Whitebeam"
86095491,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus hohenesteri","N.Mey.",NA,NA,NA,"CR",NA
86095495,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus holubyana","Kárpáti",NA,NA,NA,"CR",NA
86095515,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus hoppeana","N.Mey.",NA,NA,NA,"EN",NA
86095987,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus legrei","Cornier",NA,NA,NA,"EN",NA
86096051,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus meierottii","N.Mey.",NA,NA,NA,"CR",NA
86096092,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus mergenthaleriana","N.Mey.",NA,NA,NA,"CR",NA
86096182,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus milensis","M.Lepší, K.Boublík, P.Lepší &amp; P.Vít",NA,NA,NA,"CR",NA
86096715,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus paxiana","Jáv.",NA,NA,NA,"DD",NA
86096759,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pekarovae","J.Májovský &amp; D.Bernátová",NA,NA,NA,"CR",NA
86096929,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus perlonga","Meierott",NA,NA,NA,"CR",NA
86097758,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus portae-bohemicae","M.Lepší, P.Lepší, P.Vít &amp; K.Boublík",NA,NA,NA,"CR",NA
86097793,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pseudolatifolia","Boros",NA,NA,NA,"EN",NA
86097808,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pseudosemiincisa","Boros",NA,NA,NA,"DD",NA
86097948,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pseudovertesensis","Boros",NA,NA,NA,"VU",NA
86098002,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus puellarum","Meierott",NA,NA,NA,"EN",NA
86098009,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pulchra","N.Mey.",NA,NA,NA,"CR",NA
86098265,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus ratisbonensis","N.Mey.",NA,NA,NA,"EN",NA
86098540,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus remensis","Cornier",NA,NA,NA,"EN",NA
86098622,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus rhodanthera","Kovanda",NA,NA,NA,"CR",NA
86098632,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus scepusiensis","Kovanda",NA,NA,NA,"CR",NA
86098636,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus schnizleiniana","N.Mey.",NA,NA,NA,"CR",NA
86098673,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus schuwerkiorum","N.Mey.",NA,NA,NA,"CR",NA
86098683,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus schwarziana","N.Mey.",NA,NA,NA,"CR",NA
86098716,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus tobani","C.Németh",NA,NA,NA,"CR",NA
86098721,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus vertesensis","Boros",NA,NA,NA,"VU",NA
86098960,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus hornadensis","Mikoláš",NA,NA,NA,"EN",NA
86100320,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus madoniensis","Raimondo, G.Castellano, Bazan &amp; Schicchi",NA,NA,NA,"EN",NA
86100353,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus meyeri","S.Hammel &amp; Haynold",NA,NA,NA,"VU",NA
86102434,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus moravica","M.Lepší and P.Lepší",NA,NA,NA,"CR",NA
86102694,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus omissa","Velebil",NA,NA,NA,"EN",NA
86102918,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pauca","M.Lepší &amp; P.Lepší",NA,NA,NA,"CR",NA
86103360,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pelsoensis","C.Németh",NA,NA,NA,"DD",NA
86104957,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus polgariana","C.Németh",NA,NA,NA,"CR",NA
86105256,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus pontis-satanae","M.Lepší &amp; P.Lepší",NA,NA,NA,"CR",NA
86105340,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus richii","L.Houston",NA,NA,NA,"CR","Rich's Whitebeam"
86105365,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus sellii","T.C.G.Rich",NA,NA,NA,"DD","Sell's Whitebeam"
86105618,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus spectans","L.Houston",NA,NA,NA,"CR",NA
86105683,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus tauricola","Zaik. ex Sennikov",NA,NA,NA,"EN","Crimean Rowan"
86106196,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus thayensis","M.Lepší &amp; P.Lepší",NA,NA,NA,"CR",NA
86107331,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Cotoneaster","Cotoneaster delphinensis","Chatenier",NA,NA,NA,"VU","Cotoneaster du Dauphiné"
86108064,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Cotoneaster","Cotoneaster majoricensis","L.Sáez &amp; Rosselló",NA,NA,NA,"CR",NA
86124273,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE","Malva","Malva canariensis","M.F.Ray",NA,NA,NA,"DD","Malva de risco"
86124499,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ASTERALES","ASTERACEAE","Sonchus","Sonchus palmensis","Boulos",NA,NA,NA,"LC",NA
86163048,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Sorbus","Sorbus meinichii","(Lindeb.) Hedl.",NA,NA,NA,"VU",NA
86166620,"PLANTAE","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE","Cotoneaster","Cotoneaster scandinavicus","B.Hylmö",NA,NA,NA,"LC",NA
86186093,"PLANTAE","MARCHANTIOPHYTA","MARCHANTIOPSIDA","BLASIALES","BLASIACEAE","Blasia","Blasia pusilla","L.",NA,NA,NA,"LC","Common Kettlewort"
86186227,"PLANTAE","MARCHANTIOPHYTA","HAPLOMITRIOPSIDA","CALOBRYALES","HAPLOMITRIACEAE","Haplomitrium","Haplomitrium hookeri","(Sm.) Nees",NA,NA,NA,"LC","Hooker's Flapwort"
86186232,"PLANTAE","BRYOPHYTA","BRYOPSIDA","ENCALYPTALES","ENCALYPTACEAE","Encalypta","Encalypta vulgaris","Hedw.",NA,NA,NA,"LC","Common Extinguisher-moss"
86186269,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","CALYCULARIACEAE","Calycularia","Calycularia laxa","Lindenb. &amp; Arnell",NA,NA,NA,"CR",NA
86186274,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia angulosa","(Dicks.) Raddi",NA,NA,NA,"LC","Greater Frillwort"
86186278,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia caespitiformis","De Not. ex Rabenh.",NA,NA,NA,"LC","Spanish Frillwort"
86186282,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia echinata","Macvicar",NA,NA,NA,"NT",NA
86186286,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia fimbriata","Paton",NA,NA,NA,"LC","Fragile Frillwort"
86186290,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia foveolata","Lindb.",NA,NA,NA,"LC","Pitted Frillwort"
86186297,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia incurva","Lindb.",NA,NA,NA,"LC","Weedy Frillwort"
86186302,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia maritima","(Paton) Paton",NA,NA,NA,"LC","Sea Frillwort"
86186319,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia pusilla","(L.) Dumort.",NA,NA,NA,"LC","Common Frillwort"
86186341,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","FOSSOMBRONIACEAE","Fossombronia","Fossombronia wondraczekii","(Corda) Dumort. ex Lindb.",NA,NA,NA,"LC","Acid Frillwort"
86186367,"PLANTAE","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","FOSSOMBRONIALES","PETALOPHYLLACEAE","Petalophyllum","Petalophyllum ralfsii","(Wilson) Nees &amp; Gottsche",NA,NA,NA,"LC","Petalwort"
86186380,"PLANTAE","BRYOPHYTA","BRYOPSIDA","FUNARIALES","FUNARIACEAE","Physcomitrium","Physcomitrium sphaericum","(C.F.Ludw.) Fürnr.",NA,NA,NA,"VU","Dwarf Bladder-moss"
86186409,"PLANTAE","BRYOPHYTA","BRYOPSIDA","GRIMMIALES","GRIMMIACEAE","Grimmia","Grimmia unicolor","Hook.",NA,NA,NA,"LC","Dingy Grimmia"
86186413,"PLANTAE","BRYOPHYTA","BRYOPSIDA","GRIMMIALES","GRIMMIACEAE","Racomitrium","Racomitrium sudeticum","(Funck) Bruch &amp; Schimp.",NA,NA,NA,"LC","Slender Fringe-moss"
86186417,"PLANTAE","BRYOPHYTA","BRYOPSIDA","GRIMMIALES","GRIMMIACEAE","Schistidium","Schistidium venetum","H.H.Blom",NA,NA,NA,"LC",NA
86186435,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Drepanocladus","Drepanocladus arcticus","(R.S.Williams) Hedenäs",NA,NA,NA,"NT",NA
86186441,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Drepanocladus","Drepanocladus brevifolius","(Lindb.) Warnst.",NA,NA,NA,"LC",NA
86186445,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Drepanocladus","Drepanocladus capillifolius","(Warnst.) Warnst.",NA,NA,NA,"NT",NA
86186449,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Drepanocladus","Drepanocladus polygamus","(Schimp.) Hedenäs",NA,NA,NA,"LC","Fertile Feather-moss"
86186454,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Drepanocladus","Drepanocladus sendtneri","(Schimp.) Warnst.",NA,NA,NA,"VU","Chalk Hook-moss"
86186458,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Drepanocladus","Drepanocladus sordidus","(Müll.Hal.) Hedenäs",NA,NA,NA,"NT",NA
86200021,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Hygroamblystegium","Hygroamblystegium fluviatile","(Hedw.) Loeske",NA,NA,NA,"LC","Brook-side Feather-moss"
86200076,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Hygroamblystegium","Hygroamblystegium tenax","(Hedw.) Jenn.",NA,NA,NA,"LC","Fountain Feather-moss"
86200081,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Hygroamblystegium","Hygroamblystegium varium","(Hedw.) Mönk.",NA,NA,NA,"LC","Willow Feather-moss"
86200158,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Platyhypnum","Platyhypnum alpestre","(Hedw.) Ochyra",NA,NA,NA,"LC",NA
86200162,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Platyhypnum","Platyhypnum alpinum","(Lindb.) Loeske",NA,NA,NA,"LC",NA
86200167,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Platyhypnum","Platyhypnum cochlearifolium","(Venturi) Ochyra",NA,NA,NA,"EN",NA
86200179,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Platyhypnum","Platyhypnum duriusculum","(De Not.) Ochyra",NA,NA,NA,"LC","Broad-leaved Brook-moss"
86200190,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Pseudohygrohypnum","Pseudohygrohypnum eugyrium","(Schimp.) Kanda",NA,NA,NA,"LC","Western Brook-moss"
86200193,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Hygrohypnum","Hygrohypnum luridum","(Hedw.) Jenn.",NA,NA,NA,"LC","Drab Brook-moss"
86200201,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Platyhypnum","Platyhypnum molle","(Dix. ex Hedw.) Loeske",NA,NA,NA,"VU","Soft Brook-moss"
86200208,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","HYPNACEAE","Campylophyllum","Campylophyllum montanum","(Lindb.) B.H.Allen",NA,NA,NA,"VU",NA
86200212,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Platyhypnum","Platyhypnum norvegicum","(Schimp.) Ochyra",NA,NA,NA,"VU",NA
86200222,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Hygrohypnella","Hygrohypnella ochracea","(Turner ex Wilson) Ignatov &amp; Ignatova",NA,NA,NA,"LC","Claw Brook-moss"
86200226,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Hygrohypnella","Hygrohypnella polaris","(Turner ex Wilson) Ignatov &amp; Ignatova",NA,NA,NA,"LC","Polar Brook-moss"
86200230,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Platyhypnum","Platyhypnum smithii","(Sw.) Ochyra",NA,NA,NA,"LC","Arctic Brook-moss"
86200234,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Hygrohypnum","Hygrohypnum styriacum","(Limpr.) Broth.",NA,NA,NA,"EN","Snow Brook-moss"
86200238,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Pseudohygrohypnum","Pseudohygrohypnum subeugyrium","(Renauld &amp; Cardot) Ignatov &amp; Ignatova",NA,NA,NA,"NT",NA
86200251,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Leptodictyum","Leptodictyum riparium","(Hedw.) Warnst.",NA,NA,NA,"LC","Kneiff's Feather-Moss"
86200305,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Palustriella","Palustriella commutata","(Hedw.) Ochyra",NA,NA,NA,"LC","Curled Hook-moss"
86200310,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Palustriella","Palustriella decipiens","(De Not.) Ochyra",NA,NA,NA,"LC","Lesser Curled Hook-moss"
86200314,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Palustriella","Palustriella falcata","(Brid.) Hedenäs",NA,NA,NA,"LC","Claw-leaved Hook-moss"
86200329,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Pseudoamblystegium","Pseudoamblystegium subtile","(Hedw.) Vanderp. &amp; Hedenäs",NA,NA,NA,"LC",NA
86200363,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Pseudocampylium","Pseudocampylium radicale","(P.Beauv.) Vanderp. &amp; Hedenäs",NA,NA,NA,"LC","Swamp Feather-moss"
86200408,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Sanionia","Sanionia nivalis","Hedenäs",NA,NA,NA,"NT",NA
86200448,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Sanionia","Sanionia orthothecioides","(Lindb.) Loeske",NA,NA,NA,"LC","St Kilda Hook-moss"
86200452,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Sanionia","Sanionia uncinata","(Hedw.) Loeske",NA,NA,NA,"LC","Sickle-leaved Hook-moss"
86200663,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","AMBLYSTEGIACEAE","Serpoleskea","Serpoleskea confervoides","(Brid.) Loeske",NA,NA,NA,"LC","Tiny Feather-moss"
86200682,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","BRACHYTHECIACEAE","Cirriphyllum","Cirriphyllum crassinervium","(Taylor) Loeske &amp; M.Fleisch.",NA,NA,NA,"LC","Beech Feather-moss"
86200688,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","BRACHYTHECIACEAE","Cirriphyllum","Cirriphyllum piliferum","(Hedw.) Grout",NA,NA,NA,"LC","Hair-Pointed Feather-Moss"
86200814,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","BRACHYTHECIACEAE","Eurhynchiastrum","Eurhynchiastrum pulchellum","(Hedw.) Ignatov &amp; Huttunen",NA,NA,NA,"LC","Elegant Feather-moss"
86200827,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","BRACHYTHECIACEAE","Eurhynchium","Eurhynchium angustirete","(Broth.) T.J.Kop.",NA,NA,NA,"LC",NA
86200861,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","BRACHYTHECIACEAE","Hedenasiastrum","Hedenasiastrum percurrens","(Hedenäs) Ignatov &amp; Vanderp.",NA,NA,NA,"EN",NA
86200874,"PLANTAE","BRYOPHYTA","BRYOPSIDA","HYPNALES","BRACHYTHECIACEAE","Nobregaea","Nobregaea latinervis","Hedenäs",NA,NA,NA,"EX",NA
